2239.9229	9.63143E-5
2239.4407	1.13122E-4
2238.9585	1.2834E-4
2238.4764	1.41425E-4
2237.9942	1.53649E-4
2237.5121	1.66892E-4
2237.0299	1.83093E-4
2236.5477	2.03658E-4
2236.0656	2.28256E-4
2235.5834	2.56929E-4
2235.1013	2.87779E-4
2234.6191	3.19997E-4
2234.1369	3.52637E-4
2233.6548	3.8608E-4
2233.1726	4.21156E-4
2232.6905	4.59549E-4
2232.2083	5.0252E-4
2231.7261	5.50771E-4
2231.244	6.0356E-4
2230.7618	6.59542E-4
2230.2797	7.18281E-4
2229.7975	7.79553E-4
2229.3153	8.43987E-4
2228.8332	9.12279E-4
2228.351	9.84404E-4
2227.8689	0.00106
2227.3867	0.00113
2226.9045	0.00121
2226.4224	0.00128
2225.9402	0.00134
2225.4581	0.0014
2224.9759	0.00145
2224.4937	0.00149
2224.0116	0.00152
2223.5294	0.00154
2223.0473	0.00155
2222.5651	0.00155
2222.0829	0.00155
2221.6008	0.00155
2221.1186	0.00155
2220.6365	0.00155
2220.1543	0.00154
2219.6721	0.00153
2219.19	0.00151
2218.7078	0.00149
2218.2257	0.00146
2217.7435	0.00141
2217.2613	0.00134
2216.7792	0.00126
2216.297	0.00117
2215.8149	0.00107
2215.3327	9.75159E-4
2214.8505	8.77396E-4
2214.3684	7.82166E-4
2213.8862	6.92023E-4
2213.4041	6.10371E-4
2212.9219	5.39484E-4
2212.4397	4.79729E-4
2211.9576	4.28797E-4
2211.4754	3.8443E-4
2210.9932	3.4361E-4
2210.5111	3.05817E-4
2210.0289	2.69677E-4
2209.5468	2.36425E-4
2209.0646	2.06377E-4
2208.5824	1.80811E-4
2208.1003	1.60008E-4
2207.6181	1.42012E-4
2207.136	1.2531E-4
2206.6538	1.1008E-4
2206.1716	9.66123E-5
2205.6895	8.61294E-5
2205.2073	7.90481E-5
2204.7252	7.33851E-5
2204.243	6.65071E-5
2203.7608	5.76092E-5
2203.2787	4.6001E-5
2202.7965	3.40117E-5
2202.3144	2.22478E-5
2201.8322	1.20537E-5
2201.35	3.40684E-6
2200.8679	-3.74987E-6
2200.3857	-9.60576E-6
2199.9036	-1.29756E-5
2199.4214	-1.36413E-5
2198.9392	-1.18003E-5
2198.4571	-7.83171E-6
2197.9749	-3.3174E-6
2197.4928	-1.6168E-7
2197.0106	1.44484E-7
2196.5284	-2.63683E-6
2196.0463	-5.71788E-6
2195.5641	-6.67748E-6
2195.082	-3.35454E-6
2194.5998	3.39416E-6
2194.1176	1.05395E-5
2193.6355	1.53682E-5
2193.1533	1.62605E-5
2192.6712	1.32612E-5
2192.189	7.97995E-6
2191.7068	1.02175E-6
2191.2247	-6.07103E-6
2190.7425	-1.22089E-5
2190.2604	-1.62223E-5
2189.7782	-1.64598E-5
2189.296	-1.30088E-5
2188.8139	-7.13302E-6
2188.3317	4.05006E-8
2187.8496	6.31479E-6
2187.3674	1.05397E-5
2186.8852	1.15976E-5
2186.4031	9.42401E-6
2185.9209	4.67725E-6
2185.4388	-6.2071E-7
2184.9566	-5.30836E-6
2184.4744	-8.10185E-6
2183.9923	-9.13952E-6
2183.5101	-9.82542E-6
2183.028	-1.09846E-5
2182.5458	-1.30039E-5
2182.0636	-1.57445E-5
2181.5815	-1.83569E-5
2181.0993	-1.97675E-5
2180.6172	-1.77098E-5
2180.135	-1.28383E-5
2179.6528	-5.75657E-6
2179.1707	1.1986E-6
2178.6885	6.04733E-6
2178.2064	7.94891E-6
2177.7242	8.146E-6
2177.242	8.71082E-6
2176.7599	1.07239E-5
2176.2777	1.51418E-5
2175.7956	2.07917E-5
2175.3134	2.50861E-5
2174.8312	2.63909E-5
2174.3491	2.26854E-5
2173.8669	1.5223E-5
2173.3848	7.22755E-6
2172.9026	2.79353E-6
2172.4204	3.80531E-6
2171.9383	1.00544E-5
2171.4561	1.75316E-5
2170.974	2.24077E-5
2170.4918	2.23478E-5
2170.0096	1.77096E-5
2169.5275	1.19297E-5
2169.0453	8.44364E-6
2168.5632	8.87274E-6
2168.081	1.17556E-5
2167.5988	1.52383E-5
2167.1167	1.62454E-5
2166.6345	1.43849E-5
2166.1524	9.55219E-6
2165.6702	3.65586E-6
2165.188	-3.63312E-6
2164.7059	-1.20593E-5
2164.2237	-2.07795E-5
2163.7416	-2.98105E-5
2163.2594	-3.76358E-5
2162.7772	-4.29441E-5
2162.2951	-4.45828E-5
2161.8129	-4.29365E-5
2161.3308	-3.94717E-5
2160.8486	-3.57254E-5
2160.3664	-3.16166E-5
2159.8843	-2.75377E-5
2159.4021	-2.31526E-5
2158.92	-1.97119E-5
2158.4378	-1.87043E-5
2157.9556	-2.02292E-5
2157.4735	-2.20389E-5
2156.9913	-2.06585E-5
2156.5092	-1.38838E-5
2156.027	-2.78631E-6
2155.5448	9.58346E-6
2155.0627	1.9611E-5
2154.5805	2.52969E-5
2154.0984	2.79532E-5
2153.6162	2.93338E-5
2153.134	3.22607E-5
2152.6519	3.73015E-5
2152.1697	4.21462E-5
2151.6876	4.59728E-5
2151.2054	4.64519E-5
2150.7232	4.32643E-5
2150.2411	3.60621E-5
2149.7589	2.61107E-5
2149.2768	1.45139E-5
2148.7946	3.87056E-6
2148.3124	-5.21747E-6
2147.8303	-1.04525E-5
2147.3481	-1.2746E-5
2146.866	-1.2642E-5
2146.3838	-1.07483E-5
2145.9016	-8.44374E-6
2145.4195	-6.13063E-6
2144.9373	-4.65706E-6
2144.4552	-4.14377E-6
2143.973	-4.06367E-6
2143.4908	-3.97211E-6
2143.0087	-4.36384E-6
2142.5265	-6.12461E-6
2142.0444	-9.54704E-6
2141.5622	-1.45973E-5
2141.08	-1.8733E-5
2140.5979	-1.95661E-5
2140.1157	-1.62184E-5
2139.6336	-1.00985E-5
2139.1514	-4.93671E-6
2138.6692	-3.26774E-6
2138.1871	-5.6414E-6
2137.7049	-1.004E-5
2137.2228	-1.44668E-5
2136.7406	-1.58566E-5
2136.2584	-1.17453E-5
2135.7763	-2.16577E-6
2135.2941	1.05808E-5
2134.812	2.26815E-5
2134.3298	2.93831E-5
2133.8476	2.75791E-5
2133.3655	1.83419E-5
2132.8833	4.48898E-6
2132.4012	-8.83407E-6
2131.919	-1.86727E-5
2131.4368	-2.24049E-5
2130.9547	-1.98351E-5
2130.4725	-1.25075E-5
2129.9904	-2.93082E-6
2129.5082	7.37524E-6
2129.026	1.57663E-5
2128.5439	2.04573E-5
2128.0617	2.05623E-5
2127.5796	1.76391E-5
2127.0974	1.31328E-5
2126.6152	9.81783E-6
2126.1331	8.0017E-6
2125.6509	6.71984E-6
2125.1688	3.86635E-6
2124.6866	-1.71411E-6
2124.2044	-9.23419E-6
2123.7223	-1.68303E-5
2123.2401	-2.18984E-5
2122.758	-2.21116E-5
2122.2758	-1.79296E-5
2121.7936	-1.02467E-5
2121.3115	-7.28987E-7
2120.8293	1.13591E-5
2120.3472	2.72453E-5
